0.103	482.99165	28979.499	-482.99165	-28979.499	16.026387		60	-1	-60	0.033181498		-3.8309227	-4.1346316	-3.8309227
0.104	512.85818	30771.491	-512.85818	-30771.491	6.9250269		60	-1	-60	0.013502811		-3.8350754	-4.1384809	-3.8350754
0.105	544.57156	32674.293	-544.57156	-32674.293	-2.9370303		60	-1	-60	-0.0053932863		-3.8392129	-4.1423154	-3.8392129
0.106	578.24598	34694.759	-578.24598	-34694.759	-13.621082		60	-1	-60	-0.023555861		-3.8433361	-4.1461359	-3.8433361
0.107	614.00271	36840.163	-614.00271	-36840.163	-25.193222		60	-1	-60	-0.041031125		-3.8474457	-4.149943	-3.8474457
0.108	651.97051	39118.231	-651.97051	-39118.231	-37.724708		60	-1	-60	-0.057862598		-3.8515422	-4.1537373	-3.8515422
0.109	692.28611	41537.167	-692.28611	-41537.167	-51.292354		60	-1	-60	-0.074091266		-3.8556262	-4.1575195	-3.8556262
0.11	735.09469	44105.681	-735.09469	-44105.681	-65.978958		60	-1	-60	-0.089755727		-3.8596984	-4.1612902	-3.8596984
0.111	780.5504	46833.024	-780.5504	-46833.024	-81.873752		60	-1	-60	-0.10489233		-3.8637592	-4.1650497	-3.8637592
0.112	828.81694	49729.016	-828.81694	-49729.016	-99.072895		60	-1	-60	-0.11953532		-3.8678091	-4.1687986	-3.8678091
0.113	880.06811	52804.087	-880.06811	-52804.087	-117.68		60	-1	-60	-0.13371692		-3.8718485	-4.1725374	-3.8718485
0.114	934.48848	56069.309	-934.48848	-56069.309	-137.80668		60	-1	-60	-0.1474675		-3.8758779	-4.1762665	-3.8758779
0.115	992.27401	59536.441	-992.27401	-59536.441	-159.57321		60	-1	-60	-0.16081566		-3.8798977	-4.1799863	-3.8798977
0.116	1053.6328	63217.968	-1053.6328	-63217.968	-183.10909		60	-1	-60	-0.17378833		-3.8839083	-4.1836971	-3.8839083
0.117	1118.7858	67127.149	-1118.7858	-67127.149	-208.55383		60	-1	-60	-0.18641087		-3.8879099	-4.1873992	-3.8879099
0.118	1187.9677	71278.059	-1187.9677	-71278.059	-236.05767		60	-1	-60	-0.19870715		-3.8919029	-4.1910931	-3.8919029
0.119	1261.4275	75685.648	-1261.4275	-75685.648	-265.78236		60	-1	-60	-0.21069968		-3.8958876	-4.1947789	-3.8958876
0.12	1339.4298	80365.786	-1339.4298	-80365.786	-297.90209		60	-1	-60	-0.22240964		-3.8998642	-4.1984571	-3.8998642
0.121	1422.2555	85335.329	-1422.2555	-85335.329	-332.60436		60	-1	-60	-0.23385697		-3.9038331	-4.2021277	-3.9038331
0.122	1510.2028	90612.17	-1510.2028	-90612.17	-370.09103		60	-1	-60	-0.24506048		-3.9077944	-4.2057911	-3.9077944
0.123	1603.5886	96215.313	-1603.5886	-96215.313	-410.57935		60	-1	-60	-0.25603784		-3.9117485	-4.2094475	-3.9117485
0.124	1702.7489	102164.94	-1702.7489	-102164.94	-454.30316		60	-1	-60	-0.26680572		-3.9156954	-4.213097	-3.9156954
0.125	1808.041	108482.46	-1808.041	-108482.46	-501.51411		60	-1	-60	-0.27737983		-3.9196353	-4.2167399	-3.9196353
0.126	1919.844	115190.64	-1919.844	-115190.64	-552.48297		60	-1	-60	-0.28777492		-3.9235685	-4.2203764	-3.9235685
0.127	2038.5605	122313.63	-2038.5605	-122313.63	-607.5011		60	-1	-60	-0.29800494		-3.9274951	-4.2240065	-3.9274951
0.128	2164.6181	129877.08	-2164.6181	-129877.08	-666.88196		60	-1	-60	-0.30808297		-3.9314153	-4.2276305	-3.9314153
0.129	2298.4706	137908.23	-2298.4706	-137908.23	-730.96276		60	-1	-60	-0.31802137		-3.9353291	-4.2312485	-3.9353291
0.13	2440.6	146436	-2440.6	-146436	-800.10621		60	-1	-60	-0.32783177		-3.9392368	-4.2348605	-3.9392368
0.131	2591.5183	155491.1	-2591.5183	-155491.1	-874.70247		60	-1	-60	-0.3375251		-3.9431383	-4.2384668	-3.9431383
0.132	2751.7688	165106.13	-2751.7688	-165106.13	-955.17111		60	-1	-60	-0.34711169		-3.9470339	-4.2420674	-3.9470339
0.133	2921.9287	175315.72	-2921.9287	-175315.72	-1041.9634		60	-1	-60	-0.35660124		-3.9509235	-4.2456623	-3.9509235
0.134	3102.6106	186156.64	-3102.6106	-186156.64	-1135.5645		60	-1	-60	-0.3660029		-3.9548074	-4.2492518	-3.9548074
0.135	3294.4653	197667.92	-3294.4653	-197667.92	-1236.4961		60	-1	-60	-0.37532528		-3.9586855	-4.2528358	-3.9586855
0.136	3498.1837	209891.02	-3498.1837	-209891.02	-1345.3192		60	-1	-60	-0.38457649		-3.9625579	-4.2564144	-3.9625579
0.137	3714.4992	222869.95	-3714.4992	-222869.95	-1462.6367		60	-1	-60	-0.39376417		-3.9664247	-4.2599877	-3.9664247
0.138	3944.191	236651.46	-3944.191	-236651.46	-1589.0969		60	-1	-60	-0.40289551		-3.970286	-4.2635558	-3.970286
0.139	4188.0862	251285.17	-4188.0862	-251285.17	-1725.3964		60	-1	-60	-0.4119773		-3.9741417	-4.2671186	-3.9741417
0.14	4447.0629	266823.77	-4447.0629	-266823.77	-1872.2842		60	-1	-60	-0.4210159		-3.977992	-4.2706762	-3.977992
0.141	4722.0539	283323.23	-4722.0539	-283323.23	-2030.565		60	-1	-60	-0.43001733		-3.9818368	-4.2742286	-3.9818368
0.142	5014.0494	300842.96	-5014.0494	-300842.96	-2201.1037		60	-1	-60	-0.43898725		-3.9856761	-4.277776	-3.9856761
0.143	5324.1008	319446.05	-5324.1008	-319446.05	-2384.8297		60	-1	-60	-0.44793099		-3.9895101	-4.2813182	-3.9895101
0.144	5653.3248	339199.49	-5653.3248	-339199.49	-2582.7415		60	-1	-60	-0.45685356		-3.9933387	-4.2848553	-3.9933387
0.145	6002.9069	360174.41	-6002.9069	-360174.41	-2795.912		60	-1	-60	-0.46575969		-3.9971619	-4.2883873	-3.9971619
0.146	6374.1058	382446.35	-6374.1058	-382446.35	-3025.4938		60	-1	-60	-0.47465383		-4.0009798	-4.2919143	-4.0009798
0.147	6768.2585	406095.51	-6768.2585	-406095.51	-3272.7249		60	-1	-60	-0.48354018		-4.0047923	-4.2954362	-4.0047923
0.148	7186.7842	431207.05	-7186.7842	-431207.05	-3538.9356		60	-1	-60	-0.49242269		-4.0085994	-4.298953	-4.0085994
0.149	7631.19	457871.4	-7631.19	-457871.4	-3825.5542		60	-1	-60	-0.50130506		-4.0124011	-4.3024647	-4.0124011
0.15	8103.0764	486184.59	-8103.0764	-486184.59	-4134.1151		60	-1	-60	-0.51019081		-4.0161975	-4.3059714	-4.0161975
0.151	8604.1426	516248.56	-8604.1426	-516248.56	-4466.2662		60	-1	-60	-0.51908323		-4.0199885	-4.3094729	-4.0199885
0.152	9136.1931	548171.58	-9136.1931	-548171.58	-4823.7768		60	-1	-60	-0.52798543		-4.023774	-4.3129693	-4.023774
0.153	9701.1436	582068.62	-9701.1436	-582068.62	-5208.5472		60	-1	-60	-0.53690033		-4.0275542	-4.3164606	-4.0275542
0.154	10301.029	618061.73	-10301.029	-618061.73	-5622.6175		60	-1	-60	-0.54583068		-4.0313289	-4.3199467	-4.0313289
0.155	10938.009	656280.53	-10938.009	-656280.53	-6068.1785		60	-1	-60	-0.55477908		-4.0350981	-4.3234277	-4.0350981
0.156	11614.377	696862.64	-11614.377	-696862.64	-6547.5818		60	-1	-60	-0.56374798		-4.0388618	-4.3269034	-4.0388618
0.157	12332.57	739954.22	-12332.57	-739954.22	-7063.3522		60	-1	-60	-0.57273967		-4.04262	-4.3303739	-4.04262
0.158	13095.174	785710.43	-13095.174	-785710.43	-7618.2001		60	-1	-60	-0.58175632		-4.0463727	-4.3338392	-4.0463727
0.159	13904.934	834296.04	-13904.934	-834296.04	-8215.0346		60	-1	-60	-0.59079997		-4.0501198	-4.3372991	-4.0501198
0.16	14764.767	885886.02	-14764.767	-885886.02	-8856.9784		60	-1	-60	-0.59987255		-4.0538612	-4.3407537	-4.0538612
0.161	15677.769	940666.15	-15677.769	-940666.15	-9547.3828		60	-1	-60	-0.60897585		-4.057597	-4.344203	-4.057597
0.162	16647.228	998833.69	-16647.228	-998833.69	-10289.845		60	-1	-60	-0.61811159		-4.0613271	-4.3476468	-4.0613271
0.163	17676.635	1060598.1	-17676.635	-1060598.1	-11088.224		60	-1	-60	-0.62728138		-4.0650515	-4.3510852	-4.0650515
0.164	18769.697	1126181.8	-18769.697	-1126181.8	-11946.663		60	-1	-60	-0.63648672		-4.0687701	-4.3545181	-4.0687701
0.165	19930.35	1195821	-19930.35	-1195821	-12869.606		60	-1	-60	-0.64572903		-4.0724829	-4.3579455	-4.0724829
0.166	21162.774	1269766.4	-21162.774	-1269766.4	-13861.822		60	-1	-60	-0.65500967		-4.0761898	-4.3613673	-4.0761898
0.167	22471.407	1348284.4	-22471.407	-1348284.4	-14928.427		60	-1	-60	-0.66432988		-4.0798909	-4.3647835	-4.0798909
0.168	23860.961	1431657.6	-23860.961	-1431657.6	-16074.911		60	-1	-60	-0.67369087		-4.0835859	-4.368194	-4.0835859
0.169	25336.44	1520186.4	-25336.44	-1520186.4	-17307.164		60	-1	-60	-0.68309374		-4.087275	-4.3715988	-4.087275
0.17	26903.158	1614189.5	-26903.158	-1614189.5	-18631.501		60	-1	-60	-0.69253956		-4.090958	-4.3749978	-4.090958
0.171	28566.756	1714005.4	-28566.756	-1714005.4	-20054.7		60	-1	-60	-0.70202932		-4.094635	-4.378391	-4.094635
0.172	30333.225	1819993.5	-30333.225	-1819993.5	-21584.03		60	-1	-60	-0.71156394		-4.0983057	-4.3817784	-4.0983057
0.173	32208.927	1932535.6	-32208.927	-1932535.6	-23227.285		60	-1	-60	-0.72114433		-4.1019703	-4.3851598	-4.1019703
0.174	34200.616	2052036.9	-34200.616	-2052036.9	-24992.828		60	-1	-60	-0.73077129		-4.1056286	-4.3885353	-4.1056286
0.175	36315.463	2178927.8	-36315.463	-2178927.8	-26889.626		60	-1	-60	-0.74044562		-4.1092807	-4.3919047	-4.1092807
0.176	38561.086	2313665.2	-38561.086	-2313665.2	-28927.295		60	-1	-60	-0.75016806		-4.1129263	-4.3952681	-4.1129263
0.177	40945.57	2456734.2	-40945.57	-2456734.2	-31116.147		60	-1	-60	-0.75993928		-4.1165656	-4.3986253	-4.1165656
0.178	43477.503	2608650.2	-43477.503	-2608650.2	-33467.24		60	-1	-60	-0.76975995		-4.1201983	-4.4019764	-4.1201983
0.179	46166.001	2769960.1	-46166.001	-2769960.1	-35992.431		60	-1	-60	-0.77963069		-4.1238246	-4.4053212	-4.1238246
0.18	49020.747	2941244.8	-49020.747	-2941244.8	-38704.432		60	-1	-60	-0.78955206		-4.1274443	-4.4086597	-4.1274443
0.181	52052.02	3123121.2	-52052.02	-3123121.2	-41616.871		60	-1	-60	-0.79952462		-4.1310573	-4.4119918	-4.1310573
0.182	55270.737	3316244.2	-55270.737	-3316244.2	-44744.363		60	-1	-60	-0.80954887		-4.1346636	-4.4153175	-4.1346636
0.183	58688.488	3521309.3	-58688.488	-3521309.3	-48102.57		60	-1	-60	-0.81962531		-4.1382632	-4.4186367	-4.1382632
0.184	62317.581	3739054.9	-62317.581	-3739054.9	-51708.286		60	-1	-60	-0.82975438		-4.1418559	-4.4219494	-4.1418559
0.185	66171.085	3970265.1	-66171.085	-3970265.1	-55579.511		60	-1	-60	-0.83993652		-4.1454418	-4.4252555	-4.1454418
0.186	70262.876	4215772.5	-70262.876	-4215772.5	-59735.539		60	-1	-60	-0.85017213		-4.1490207	-4.428555	-4.1490207
0.187	74607.689	4476461.3	-74607.689	-4476461.3	-64197.05		60	-1	-60	-0.86046159		-4.1525927	-4.4318477	-4.1525927
0.188	79221.17	4753270.2	-79221.17	-4753270.2	-68986.211		60	-1	-60	-0.87080526		-4.1561575	-4.4351337	-4.1561575
0.189	84119.933	5047196	-84119.933	-5047196	-74126.777		60	-1	-60	-0.88120347		-4.1597153	-4.4384128	-4.1597153
0.19	89321.619	5359297.1	-89321.619	-5359297.1	-79644.206		60	-1	-60	-0.89165654		-4.1632659	-4.441685	-4.1632659
0.191	94844.959	5690697.5	-94844.959	-5690697.5	-85565.781		60	-1	-60	-0.90216478		-4.1668092	-4.4449502	-4.1668092
0.192	100709.84	6042590.6	-100709.84	-6042590.6	-91920.74		60	-1	-60	-0.91272846		-4.1703452	-4.4482084	-4.1703452
0.193	106937.39	6416243.5	-106937.39	-6416243.5	-98740.41		60	-1	-60	-0.92334785		-4.1738739	-4.4514595	-4.1738739
0.194	113550.03	6813001.7	-113550.03	-6813001.7	-106058.36		60	-1	-60	-0.9340232		-4.1773951	-4.4547035	-4.1773951
0.195	120571.57	7234294.2	-120571.57	-7234294.2	-113910.56		60	-1	-60	-0.94475474		-4.1809088	-4.4579402	-4.1809088
0.196	128027.3	7681637.9	-128027.3	-7681637.9	-122335.55		60	-1	-60	-0.9555427		-4.184415	-4.4611697	-4.184415
0.197	135944.06	8156643.8	-135944.06	-8156643.8	-131374.62		60	-1	-60	-0.96638729		-4.1879135	-4.4643918	-4.1879135
0.198	144350.37	8661022.5	-144350.37	-8661022.5	-141071.99		60	-1	-60	-0.97728869		-4.1914044	-4.4676065	-4.1914044
0.199	153276.5	9196590.1	-153276.5	-9196590.1	-151475.06		60	-1	-60	-0.9882471		-4.1948875	-4.4708137	-4.1948875
0.2	162754.59	9765275.4	-162754.59	-9765275.4	-162634.59		60	-1	-60	-0.9992627		-4.1983628	-4.4740134	-4.1983628
0.201	172818.77	10369126	-172818.77	-10369126	-174604.96		60	-1	-60	-1.0103356		-4.2018302	-4.4772055	-4.2018302
0.202	183505.29	11010317	-183505.29	-11010317	-187444.42		60	-1	-60	-1.0214661		-4.2052896	-4.4803899	-4.2052896
0.203	194852.62	11691157	-194852.62	-11691157	-201215.37		60	-1	-60	-1.0326542		-4.2087411	-4.4835665	-4.2087411
0.204	206901.63	12414098	-206901.63	-12414098	-215984.62		60	-1	-60	-1.0439		-4.2121844	-4.4867354	-4.2121844
0.205	219695.71	13181743	-219695.71	-13181743	-231823.75		60	-1	-60	-1.0552038		-4.2156196	-4.4898964	-4.2156196
